6,0,0,0,0,993
6,1,0,0,0,993
6,2,0,0,0,993
6,2,0,0,0,993
6,3,0,0,0,993
6,3,0,0,0,993
6,4,0,0,0,993
6,5,0,0,0,993
6,7,0,0,0,993
6,8,0,0,0,993
6,9,0,0,0,993
6,11,0,0,0,993
6,12,0,0,0,993
6,14,0,0,0,993
6,15,0,0,0,993
6,17,0,0,0,993
6,19,0,0,0,993
6,20,0,0,0,993
6,22,0,1,1,993
6,23,0,1,1,993
6,24,0,1,1,993
6,26,0,1,1,993
6,27,0,1,1,993
6,29,0,1,1,993
6,30,0,2,1,993
6,32,0,2,1,993
6,33,0,2,2,993
6,34,0,2,2,993
6,36,0,3,2,993
6,37,0,3,2,993
6,39,0,3,2,993
6,40,0,3,2,993
6,41,0,4,2,993
6,43,0,4,4,993
6,44,0,4,4,993
6,46,0,5,4,993
6,47,0,5,4,993
6,48,0,5,4,993
6,50,0,6,4,993
6,51,0,6,4,993
6,53,0,6,6,993
6,54,0,7,6,993
6,55,1,7,6,993
6,57,1,8,6,993
6,58,1,8,6,993
6,61,1,8,6,993
6,62,1,9,6,993
6,64,1,9,7,993
6,65,1,10,7,993
6,66,1,10,7,993
6,68,1,11,7,993
6,69,2,11,7,993
6,71,2,12,7,993
6,72,2,12,7,993
6,74,2,13,10,993
6,76,2,14,10,993
6,77,3,14,10,993
6,79,3,15,10,993
6,80,3,15,10,993
6,82,3,16,10,993
6,83,4,17,10,993
6,85,4,17,11,993
6,87,4,18,11,993
6,88,5,19,11,993
6,90,5,20,11,993
6,91,6,20,11,993
6,93,7,21,11,993
6,94,7,22,11,993
6,96,8,23,10,993
6,98,8,23,10,993
6,99,9,24,10,993
6,102,10,25,10,993
6,103,11,26,10,993
6,105,12,27,10,993
6,107,12,28,11,993
6,109,13,29,11,993
6,110,14,30,11,993
6,112,15,31,11,993
6,114,16,32,11,993
6,116,17,33,11,993
6,118,18,34,7,993
6,119,19,35,7,993
6,121,20,36,7,993
